INDIC_SB,GEO,SIZEN,time,N_ENTERPRISE
V11110,ES,10_C10_18,2014,6943.0
V11110,ES,10_C10_18,2015,6551.0
V11110,ES,10_C10_18,2016,7025.0
V11110,ES,10_C10_18,2017,7721.0
V11110,ES,10_C10_18,2018,7643.0
V11110,ES,10_C10_18,2019,7728.0
V11110,EU27_2007,10_C10_18,2005,101329.0
V11110,EU27_2007,10_C10_18,2006,87985.0
V11110,EU27_2007,10_C10_18,2007,96724.0
V11110,EU27_2007,10_C10_18,2008,94449.0
V11110,EU27_2007,10_C10_18,2009,86393.0
V11110,EU27_2007,10_C10_18,2010,87384.0
V11110,EU27_2020,10_C10_18,2011,90726.0
V11110,EU27_2020,10_C10_18,2012,88528.0
V11110,EU27_2020,10_C10_18,2013,82532.0
V11110,EU27_2020,10_C10_18,2014,73337.0
V11110,EU27_2020,10_C10_18,2015,81322.0
V11110,EU27_2020,10_C10_18,2016,81604.0
V11110,EU27_2020,10_C10_18,2017,75246.0
V11110,EU27_2020,10_C10_18,2018,68564.0
V11110,EU27_2020,10_C10_18,2019,85118.0
V11110,EU28,10_C10_18,2011,98913.0
V11110,EU28,10_C10_18,2012,96826.0
V11110,EU28,10_C10_18,2013,93581.0
V11110,EU28,10_C10_18,2014,82226.0
V11110,EU28,10_C10_18,2015,91131.0
V11110,EU28,10_C10_18,2016,90254.0
V11110,EU28,10_C10_18,2017,84205.0
V11110,EU28,10_C10_18,2018,79613.0
V11110,EU_V,10_C10_18,2008,94649.0
V11110,FI,10_C10_18,2006,772.0
V11110,FI,10_C10_18,2007,843.0
V11110,FI,10_C10_18,2008,812.0
V11110,FI,10_C10_18,2009,765.0
V11110,FI,10_C10_18,2010,749.0
V11110,FI,10_C10_18,2011,767.0
V11110,FI,10_C10_18,2012,747.0
V11110,FI,10_C10_18,2013,627.0
V11110,FI,10_C10_18,2014,756.0
V11110,FI,10_C10_18,2015,719.0
V11110,FI,10_C10_18,2016,706.0
V11110,FI,10_C10_18,2017,662.0
V11110,FI,10_C10_18,2018,666.0
V11110,FI,10_C10_18,2019,672.0
V11110,FR,10_C10_18,2005,9988.0
V11110,FR,10_C10_18,2006,10191.0
V11110,FR,10_C10_18,2007,9878.0
V11110,FR,10_C10_18,2009,8147.0
V11110,FR,10_C10_18,2010,7378.0
V11110,FR,10_C10_18,2011,6870.0
V11110,FR,10_C10_18,2012,8093.0
V11110,FR,10_C10_18,2013,7794.0
V11110,FR,10_C10_18,2014,7628.0
V11110,FR,10_C10_18,2015,7835.0
V11110,FR,10_C10_18,2016,7916.0
V11110,FR,10_C10_18,2017,6744.0
V11110,FR,10_C10_18,2018,2458.0
V11110,FR,10_C10_18,2019,8132.0
V11110,HR,10_C10_18,2008,1304.0
V11110,HR,10_C10_18,2009,1253.0
V11110,HR,10_C10_18,2010,1232.0
V11110,HR,10_C10_18,2011,1211.0
V11110,HR,10_C10_18,2012,1208.0
V11110,HR,10_C10_18,2013,1137.0
V11110,HR,10_C10_18,2014,1108.0
V11110,HR,10_C10_18,2015,1101.0
V11110,HR,10_C10_18,2016,1085.0
V11110,HR,10_C10_18,2017,1090.0
V11110,HR,10_C10_18,2018,1050.0
V11110,HR,10_C10_18,2019,1088.0
V11110,HU,10_C10_18,2005,2181.0
V11110,HU,10_C10_18,2006,2137.0
V11110,HU,10_C10_18,2007,2055.0
V11110,HU,10_C10_18,2008,2259.0
V11110,HU,10_C10_18,2009,2027.0
V11110,HU,10_C10_18,2010,1866.0
V11110,HU,10_C10_18,2011,1992.0
V11110,HU,10_C10_18,2012,1986.0
V11110,HU,10_C10_18,2013,1905.0
V11110,HU,10_C10_18,2014,1931.0
V11110,HU,10_C10_18,2015,1958.0
V11110,HU,10_C10_18,2016,1951.0
V11110,HU,10_C10_18,2017,1905.0
V11110,HU,10_C10_18,2018,1903.0
V11110,HU,10_C10_18,2019,1870.0
V11110,IE,10_C10_18,2005,162.0
V11110,IE,10_C10_18,2006,240.0
V11110,IE,10_C10_18,2007,95.0
V11110,IE,10_C10_18,2008,570.0
V11110,IE,10_C10_18,2009,560.0
V11110,IE,10_C10_18,2010,466.0
V11110,IE,10_C10_18,2011,531.0
V11110,IE,10_C10_18,2012,518.0
V11110,IE,10_C10_18,2013,453.0
V11110,IE,10_C10_18,2014,511.0
V11110,IE,10_C10_18,2015,521.0
V11110,IE,10_C10_18,2016,458.0
V11110,IE,10_C10_18,2017,479.0
V11110,IE,10_C10_18,2019,475.0
V11110,IS,10_C10_18,2015,124.0
V11110,IS,10_C10_18,2016,136.0
V11110,IS,10_C10_18,2017,137.0
V11110,IS,10_C10_18,2018,135.0
V11110,IS,10_C10_18,2019,126.0
V11110,IT,10_C10_18,2005,16930.0
V11110,IT,10_C10_18,2006,16362.0
V11110,IT,10_C10_18,2007,16046.0
V11110,IT,10_C10_18,2008,21000.0
V11110,IT,10_C10_18,2009,19513.0
V11110,IT,10_C10_18,2010,18647.0
V11110,IT,10_C10_18,2011,18707.0
V11110,IT,10_C10_18,2012,17738.0
V11110,IT,10_C10_18,2013,17345.0
V11110,IT,10_C10_18,2014,17045.0
V11110,IT,10_C10_18,2015,16881.0
V11110,IT,10_C10_18,2016,17310.0
V11110,IT,10_C10_18,2017,17110.0
V11110,IT,10_C10_18,2018,17203.0
V11110,IT,10_C10_18,2019,16561.0
V11110,LT,10_C10_18,2005,1310.0
V11110,LT,10_C10_18,2006,1290.0
V11110,LT,10_C10_18,2007,1227.0
V11110,LT,10_C10_18,2008,1193.0
V11110,LT,10_C10_18,2009,1055.0
V11110,LT,10_C10_18,2010,1005.0
V11110,LT,10_C10_18,2011,974.0
V11110,LT,10_C10_18,2012,961.0
V11110,LT,10_C10_18,2013,978.0
V11110,LT,10_C10_18,2014,1017.0
V11110,LT,10_C10_18,2015,1018.0
V11110,LT,10_C10_18,2016,986.0
V11110,LT,10_C10_18,2017,970.0
V11110,LT,10_C10_18,2018,919.0
V11110,LT,10_C10_18,2019,909.0
V11110,LU,10_C10_18,2005,72.0
V11110,LU,10_C10_18,2006,82.0
V11110,LU,10_C10_18,2007,85.0
V11110,LU,10_C10_18,2008,84.0
V11110,LU,10_C10_18,2009,86.0
V11110,LU,10_C10_18,2010,79.0
V11110,LU,10_C10_18,2011,73.0
V11110,LU,10_C10_18,2012,74.0
V11110,LU,10_C10_18,2013,73.0
V11110,LU,10_C10_18,2014,69.0
V11110,LU,10_C10_18,2015,74.0
V11110,LU,10_C10_18,2016,69.0
V11110,LU,10_C10_18,2017,71.0
V11110,LU,10_C10_18,2018,70.0
V11110,LU,10_C10_18,2019,65.0
V11110,LV,10_C10_18,2005,979.0
V11110,LV,10_C10_18,2006,1026.0
V11110,LV,10_C10_18,2007,943.0
V11110,LV,10_C10_18,2008,915.0
V11110,LV,10_C10_18,2009,708.0
V11110,LV,10_C10_18,2010,729.0
V11110,LV,10_C10_18,2011,729.0
V11110,LV,10_C10_18,2012,704.0
V11110,LV,10_C10_18,2013,729.0
V11110,LV,10_C10_18,2014,700.0
V11110,LV,10_C10_18,2015,725.0
V11110,LV,10_C10_18,2016,673.0
V11110,LV,10_C10_18,2017,682.0
V11110,LV,10_C10_18,2018,691.0
V11110,LV,10_C10_18,2019,641.0
V11110,MK,10_C10_18,2011,672.0
V11110,MK,10_C10_18,2012,680.0
V11110,MK,10_C10_18,2013,674.0
V11110,MK,10_C10_18,2014,657.0
V11110,MK,10_C10_18,2015,682.0
V11110,MK,10_C10_18,2016,662.0
V11110,MK,10_C10_18,2017,567.0
V11110,MK,10_C10_18,2018,540.0
V11110,MK,10_C10_18,2019,566.0
V11110,MT,10_C10_18,2008,21.0
V11110,MT,10_C10_18,2009,33.0
V11110,MT,10_C10_18,2010,20.0
V11110,MT,10_C10_18,2011,49.0
V11110,MT,10_C10_18,2012,45.0
V11110,MT,10_C10_18,2013,40.0
V11110,MT,10_C10_18,2014,17.0
V11110,MT,10_C10_18,2015,22.0
V11110,MT,10_C10_18,2016,20.0
V11110,MT,10_C10_18,2017,13.0
V11110,MT,10_C10_18,2018,37.0
V11110,MT,10_C10_18,2019,12.0
V11110,NL,10_C10_18,2005,2352.0
V11110,NL,10_C10_18,2006,2300.0
V11110,NL,10_C10_18,2007,2184.0
V11110,NL,10_C10_18,2008,2003.0
V11110,NL,10_C10_18,2009,2102.0
V11110,NL,10_C10_18,2010,1872.0
V11110,NL,10_C10_18,2011,1874.0
V11110,NL,10_C10_18,2012,1781.0
V11110,NL,10_C10_18,2013,1775.0
V11110,NL,10_C10_18,2014,1682.0
V11110,NL,10_C10_18,2015,1643.0
V11110,NL,10_C10_18,2016,1648.0
V11110,NL,10_C10_18,2017,1632.0
V11110,NL,10_C10_18,2018,1646.0
V11110,NL,10_C10_18,2019,1620.0
V11110,NO,10_C10_18,2007,876.0
V11110,NO,10_C10_18,2008,875.0
V11110,NO,10_C10_18,2009,818.0
V11110,NO,10_C10_18,2010,796.0
V11110,NO,10_C10_18,2011,798.0
V11110,NO,10_C10_18,2012,773.0
V11110,NO,10_C10_18,2013,764.0
V11110,NO,10_C10_18,2014,754.0
V11110,NO,10_C10_18,2015,803.0
V11110,NO,10_C10_18,2016,781.0
V11110,NO,10_C10_18,2017,796.0
V11110,NO,10_C10_18,2018,688.0
V11110,NO,10_C10_18,2019,795.0
V11110,PL,10_C10_18,2005,6616.0
V11110,PL,10_C10_18,2006,6420.0
V11110,PL,10_C10_18,2007,6456.0
V11110,PL,10_C10_18,2008,6780.0
V11110,PL,10_C10_18,2009,5898.0
V11110,PL,10_C10_18,2010,6108.0
V11110,PL,10_C10_18,2011,6214.0
V11110,PL,10_C10_18,2012,6222.0
V11110,PL,10_C10_18,2013,6151.0
V11110,PL,10_C10_18,2014,6468.0
V11110,PL,10_C10_18,2015,6092.0
V11110,PL,10_C10_18,2016,6016.0
V11110,PL,10_C10_18,2017,5619.0
V11110,PL,10_C10_18,2018,8088.0
V11110,PL,10_C10_18,2019,7860.0
V11110,PT,10_C10_18,2005,5724.0
V11110,PT,10_C10_18,2006,5604.0
V11110,PT,10_C10_18,2007,5562.0
V11110,PT,10_C10_18,2008,5393.0
V11110,PT,10_C10_18,2009,5023.0
V11110,PT,10_C10_18,2010,4869.0
V11110,PT,10_C10_18,2011,4766.0
V11110,PT,10_C10_18,2012,4516.0
V11110,PT,10_C10_18,2013,4358.0
V11110,PT,10_C10_18,2014,4417.0
V11110,PT,10_C10_18,2015,4494.0
V11110,PT,10_C10_18,2016,4516.0
V11110,PT,10_C10_18,2017,4500.0
V11110,PT,10_C10_18,2018,4539.0
V11110,PT,10_C10_18,2019,4505.0
V11110,RO,10_C10_18,2005,6379.0
V11110,RO,10_C10_18,2006,6393.0
V11110,RO,10_C10_18,2007,6178.0
V11110,RO,10_C10_18,2008,5657.0
V11110,RO,10_C10_18,2009,5204.0
V11110,RO,10_C10_18,2010,4855.0
V11110,RO,10_C10_18,2011,5109.0
V11110,RO,10_C10_18,2012,4931.0
V11110,RO,10_C10_18,2013,5004.0
V11110,RO,10_C10_18,2014,4888.0
V11110,RO,10_C10_18,2015,4711.0
V11110,RO,10_C10_18,2016,4676.0
V11110,RO,10_C10_18,2017,4554.0
V11110,RO,10_C10_18,2018,4365.0
V11110,RO,10_C10_18,2019,4134.0
V11110,RS,10_C10_18,2016,1219.0
V11110,RS,10_C10_18,2017,1222.0
V11110,RS,10_C10_18,2018,1269.0
V11110,RS,10_C10_18,2019,1264.0
V11110,SE,10_C10_18,2005,753.0
V11110,SE,10_C10_18,2006,1434.0
V11110,SE,10_C10_18,2007,1439.0
V11110,SE,10_C10_18,2008,1292.0
V11110,SE,10_C10_18,2009,1322.0
V11110,SE,10_C10_18,2010,1346.0
V11110,SE,10_C10_18,2011,1303.0
V11110,SE,10_C10_18,2012,1253.0
V11110,SE,10_C10_18,2013,1219.0
V11110,SE,10_C10_18,2014,1104.0
V11110,SE,10_C10_18,2015,1147.0
V11110,SE,10_C10_18,2016,1159.0
V11110,SE,10_C10_18,2017,1138.0
V11110,SE,10_C10_18,2018,1034.0
V11110,SE,10_C10_18,2019,1050.0
V11110,SI,10_C10_18,2005,510.0
V11110,SI,10_C10_18,2006,512.0
V11110,SI,10_C10_18,2007,486.0
V11110,SI,10_C10_18,2008,498.0
V11110,SI,10_C10_18,2009,462.0
V11110,SI,10_C10_18,2010,447.0
V11110,SI,10_C10_18,2011,415.0
V11110,SI,10_C10_18,2012,425.0
V11110,SI,10_C10_18,2013,399.0
V11110,SI,10_C10_18,2014,403.0
V11110,SI,10_C10_18,2015,413.0
V11110,SI,10_C10_18,2016,410.0
V11110,SI,10_C10_18,2017,403.0
V11110,SI,10_C10_18,2018,407.0
V11110,SI,10_C10_18,2019,427.0
V11110,SK,10_C10_18,2005,593.0
V11110,SK,10_C10_18,2006,789.0
V11110,SK,10_C10_18,2007,576.0
V11110,SK,10_C10_18,2008,1262.0
V11110,SK,10_C10_18,2009,1003.0
V11110,SK,10_C10_18,2010,1181.0
V11110,SK,10_C10_18,2011,1204.0
V11110,SK,10_C10_18,2012,897.0
V11110,SK,10_C10_18,2013,726.0
V11110,SK,10_C10_18,2014,967.0
V11110,SK,10_C10_18,2015,1138.0
V11110,SK,10_C10_18,2016,733.0
V11110,SK,10_C10_18,2017,892.0
V11110,SK,10_C10_18,2018,842.0
V11110,SK,10_C10_18,2019,809.0
V11110,UK,10_C10_18,2005,4417.0
V11110,UK,10_C10_18,2006,7170.0
V11110,UK,10_C10_18,2007,5094.0
V11110,UK,10_C10_18,2008,6611.0
V11110,UK,10_C10_18,2009,6148.0
V11110,UK,10_C10_18,2010,5884.0
V11110,UK,10_C10_18,2011,5859.0
V11110,UK,10_C10_18,2012,5883.0
V11110,UK,10_C10_18,2013,5806.0
V11110,UK,10_C10_18,2014,5823.0
V11110,UK,10_C10_18,2015,5892.0
V11110,UK,10_C10_18,2016,5814.0
V11110,UK,10_C10_18,2017,5805.0
V11110,UK,10_C10_18,2018,5742.0
V11110,AT,10_C10_33,2005,5026.0
V11110,AT,10_C10_33,2006,5002.0
V11110,AT,10_C10_33,2007,5111.0
V11110,AT,10_C10_33,2008,5083.0
V11110,AT,10_C10_33,2009,4970.0
V11110,AT,10_C10_33,2010,4895.0
V11110,AT,10_C10_33,2011,4890.0
V11110,AT,10_C10_33,2012,4896.0
V11110,AT,10_C10_33,2013,4815.0
V11110,AT,10_C10_33,2014,4766.0
V11110,AT,10_C10_33,2015,4741.0
V11110,AT,10_C10_33,2016,4749.0
V11110,AT,10_C10_33,2017,4705.0
V11110,AT,10_C10_33,2018,4605.0
V11110,AT,10_C10_33,2019,4622.0
V11110,BA,10_C10_33,2011,859.0
V11110,BA,10_C10_33,2012,847.0
V11110,BA,10_C10_33,2013,845.0
V11110,BA,10_C10_33,2014,1002.0
V11110,BA,10_C10_33,2015,1042.0
V11110,BA,10_C10_33,2016,1124.0
V11110,BA,10_C10_33,2017,1381.0
V11110,BA,10_C10_33,2018,1430.0
V11110,BA,10_C10_33,2019,1501.0
V11110,BE,10_C10_33,2005,2386.0
V11110,BE,10_C10_33,2006,2991.0
V11110,BE,10_C10_33,2007,1874.0
V11110,BE,10_C10_33,2008,4122.0
V11110,BE,10_C10_33,2009,4311.0
V11110,BE,10_C10_33,2010,4119.0
V11110,BE,10_C10_33,2011,4108.0
V11110,BE,10_C10_33,2012,3877.0
V11110,BE,10_C10_33,2013,3993.0
V11110,BE,10_C10_33,2014,3725.0
V11110,BE,10_C10_33,2015,3478.0
V11110,BE,10_C10_33,2016,3368.0
V11110,BE,10_C10_33,2017,3516.0
V11110,BE,10_C10_33,2018,3357.0
V11110,BE,10_C10_33,2019,3324.0
V11110,BG,10_C10_33,2005,5948.0
V11110,BG,10_C10_33,2006,5962.0
V11110,BG,10_C10_33,2007,6057.0
V11110,BG,10_C10_33,2008,6065.0
V11110,BG,10_C10_33,2009,5700.0
V11110,BG,10_C10_33,2010,5158.0
V11110,BG,10_C10_33,2011,5181.0
V11110,BG,10_C10_33,2012,4977.0
V11110,BG,10_C10_33,2013,4962.0
V11110,BG,10_C10_33,2014,4925.0
V11110,BG,10_C10_33,2015,4923.0
V11110,BG,10_C10_33,2016,4946.0
V11110,BG,10_C10_33,2017,4959.0
V11110,BG,10_C10_33,2018,4781.0
V11110,BG,10_C10_33,2019,4759.0
V11110,CH,10_C10_33,2009,6318.0
V11110,CH,10_C10_33,2010,6245.0
V11110,CH,10_C10_33,2011,6164.0
V11110,CH,10_C10_33,2012,6033.0
V11110,CH,10_C10_33,2013,6712.0
V11110,CH,10_C10_33,2014,6754.0
V11110,CH,10_C10_33,2015,6597.0
V11110,CH,10_C10_33,2016,6522.0
V11110,CH,10_C10_33,2017,6426.0
V11110,CH,10_C10_33,2018,6319.0
V11110,CH,10_C10_33,2019,6245.0
V11110,CY,10_C10_33,2005,209.0
V11110,CY,10_C10_33,2006,253.0
V11110,CY,10_C10_33,2007,395.0
V11110,CY,10_C10_33,2008,430.0
V11110,CY,10_C10_33,2009,471.0
V11110,CY,10_C10_33,2010,443.0
V11110,CY,10_C10_33,2011,415.0
V11110,CY,10_C10_33,2012,360.0
V11110,CY,10_C10_33,2013,210.0
V11110,CY,10_C10_33,2014,348.0
V11110,CY,10_C10_33,2015,350.0
V11110,CY,10_C10_33,2016,326.0
V11110,CY,10_C10_33,2017,364.0
V11110,CY,10_C10_33,2018,386.0
V11110,CY,10_C10_33,2019,391.0
V11110,CZ,10_C10_33,2005,9392.0
V11110,CZ,10_C10_33,2006,9557.0
V11110,CZ,10_C10_33,2007,9581.0
V11110,CZ,10_C10_33,2008,9541.0
V11110,CZ,10_C10_33,2009,9210.0
V11110,CZ,10_C10_33,2010,8748.0
V11110,CZ,10_C10_33,2011,8669.0
V11110,CZ,10_C10_33,2012,8505.0
V11110,CZ,10_C10_33,2013,8323.0
V11110,CZ,10_C10_33,2014,8266.0
V11110,CZ,10_C10_33,2015,8412.0
V11110,CZ,10_C10_33,2016,8417.0
V11110,CZ,10_C10_33,2017,8484.0
V11110,CZ,10_C10_33,2018,8478.0
V11110,CZ,10_C10_33,2019,8473.0
V11110,DE,10_C10_33,2005,45939.0
V11110,DE,10_C10_33,2006,29820.0
V11110,DE,10_C10_33,2007,42283.0
V11110,DE,10_C10_33,2008,59620.0
V11110,DE,10_C10_33,2009,54860.0
V11110,DE,10_C10_33,2010,63587.0
V11110,DE,10_C10_33,2011,65058.0
V11110,DE,10_C10_33,2012,60648.0
V11110,DE,10_C10_33,2013,61848.0
V11110,DE,10_C10_33,2014,57692.0
V11110,DE,10_C10_33,2015,57394.0
V11110,DE,10_C10_33,2016,59293.0
V11110,DE,10_C10_33,2017,55270.0
V11110,DE,10_C10_33,2018,54732.0
V11110,DE,10_C10_33,2019,55003.0
V11110,DK,10_C10_33,2005,2295.0
V11110,DK,10_C10_33,2006,2321.0
V11110,DK,10_C10_33,2007,2232.0
V11110,DK,10_C10_33,2008,3099.0
V11110,DK,10_C10_33,2009,2638.0
V11110,DK,10_C10_33,2010,2482.0
V11110,DK,10_C10_33,2011,3041.0
V11110,DK,10_C10_33,2012,3044.0
V11110,DK,10_C10_33,2013,2984.0
V11110,DK,10_C10_33,2014,2947.0
V11110,DK,10_C10_33,2015,2932.0
V11110,DK,10_C10_33,2016,2479.0
V11110,DK,10_C10_33,2017,2489.0
V11110,DK,10_C10_33,2018,2492.0
V11110,DK,10_C10_33,2019,2424.0
V11110,EE,10_C10_33,2005,1213.0
V11110,EE,10_C10_33,2006,1231.0
V11110,EE,10_C10_33,2007,1294.0
V11110,EE,10_C10_33,2008,1240.0
V11110,EE,10_C10_33,2009,1091.0
V11110,EE,10_C10_33,2010,958.0
V11110,EE,10_C10_33,2011,1036.0
V11110,EE,10_C10_33,2012,1050.0
V11110,EE,10_C10_33,2013,1064.0
V11110,EE,10_C10_33,2014,1081.0
V11110,EE,10_C10_33,2015,1132.0
V11110,EE,10_C10_33,2016,1126.0
V11110,EE,10_C10_33,2017,1139.0
V11110,EE,10_C10_33,2018,1128.0
V11110,EE,10_C10_33,2019,1154.0
V11110,EL,10_C10_33,2008,2228.0
V11110,EL,10_C10_33,2009,1982.0
V11110,EL,10_C10_33,2010,1987.0
V11110,EL,10_C10_33,2011,2262.0
V11110,EL,10_C10_33,2012,2241.0
V11110,EL,10_C10_33,2013,1664.0
V11110,EL,10_C10_33,2014,3139.0
V11110,EL,10_C10_33,2015,2682.0
V11110,EL,10_C10_33,2016,2808.0
V11110,EL,10_C10_33,2017,3046.0
V11110,EL,10_C10_33,2018,3355.0
V11110,EL,10_C10_33,2019,3457.0
V11110,ES,10_C10_33,2005,25598.0
V11110,ES,10_C10_33,2006,22017.0
V11110,ES,10_C10_33,2007,21015.0
V11110,ES,10_C10_33,2008,27836.0
V11110,ES,10_C10_33,2009,23448.0
V11110,ES,10_C10_33,2010,21666.0
V11110,ES,10_C10_33,2011,21101.0
V11110,ES,10_C10_33,2012,18912.0
V11110,ES,10_C10_33,2013,18304.0
V11110,ES,10_C10_33,2014,17232.0
V11110,ES,10_C10_33,2015,16998.0
V11110,ES,10_C10_33,2016,18341.0
V11110,ES,10_C10_33,2017,19203.0
V11110,ES,10_C10_33,2018,19055.0
V11110,ES,10_C10_33,2019,19203.0
V11110,EU27_2007,10_C10_33,2005,198393.0
V11110,EU27_2007,10_C10_33,2006,187348.0
V11110,EU27_2007,10_C10_33,2007,223359.0
V11110,EU27_2007,10_C10_33,2008,249167.0
V11110,EU27_2007,10_C10_33,2009,242964.0
V11110,EU27_2007,10_C10_33,2010,252414.0
V11110,EU27_2020,10_C10_33,2011,249981.0
V11110,EU27_2020,10_C10_33,2012,240782.0
V11110,EU27_2020,10_C10_33,2013,230649.0
V11110,EU27_2020,10_C10_33,2014,222181.0
V11110,EU27_2020,10_C10_33,2015,230041.0
V11110,EU27_2020,10_C10_33,2016,218265.0
V11110,EU27_2020,10_C10_33,2017,208239.0
V11110,EU27_2020,10_C10_33,2018,210700.0
V11110,EU27_2020,10_C10_33,2019,232321.0
V11110,EU28,10_C10_33,2011,273365.0
V11110,EU28,10_C10_33,2012,264948.0
V11110,EU28,10_C10_33,2013,258045.0
V11110,EU28,10_C10_33,2014,249409.0
V11110,EU28,10_C10_33,2015,255545.0
V11110,EU28,10_C10_33,2016,245984.0
V11110,EU28,10_C10_33,2017,240722.0
V11110,EU28,10_C10_33,2018,236235.0
V11110,EU_V,10_C10_33,2008,262805.0
V11110,FI,10_C10_33,2006,2637.0
V11110,FI,10_C10_33,2007,2971.0
V11110,FI,10_C10_33,2008,2965.0
V11110,FI,10_C10_33,2009,2813.0
V11110,FI,10_C10_33,2010,2719.0
V11110,FI,10_C10_33,2011,2792.0
V11110,FI,10_C10_33,2012,2745.0
V11110,FI,10_C10_33,2013,2354.0
V11110,FI,10_C10_33,2014,2728.0
V11110,FI,10_C10_33,2015,2660.0
V11110,FI,10_C10_33,2016,2619.0
V11110,FI,10_C10_33,2017,2565.0
V11110,FI,10_C10_33,2018,2598.0
V11110,FI,10_C10_33,2019,2595.0
V11110,FR,10_C10_33,2005,20435.0
V11110,FR,10_C10_33,2006,20681.0
V11110,FR,10_C10_33,2007,20118.0
V11110,FR,10_C10_33,2009,22124.0
V11110,FR,10_C10_33,2010,20198.0
V11110,FR,10_C10_33,2011,20172.0
V11110,FR,10_C10_33,2012,20378.0
V11110,FR,10_C10_33,2013,19696.0
V11110,FR,10_C10_33,2014,19656.0
V11110,FR,10_C10_33,2015,19358.0
V11110,FR,10_C10_33,2016,19815.0
V11110,FR,10_C10_33,2017,16297.0
V11110,FR,10_C10_33,2018,11042.0
V11110,FR,10_C10_33,2019,18612.0
V11110,HR,10_C10_33,2008,2765.0
V11110,HR,10_C10_33,2009,2634.0
V11110,HR,10_C10_33,2010,2578.0
V11110,HR,10_C10_33,2011,2447.0
V11110,HR,10_C10_33,2012,2417.0
V11110,HR,10_C10_33,2013,2368.0
V11110,HR,10_C10_33,2014,2295.0
V11110,HR,10_C10_33,2015,2348.0
V11110,HR,10_C10_33,2016,2358.0
V11110,HR,10_C10_33,2017,2435.0
V11110,HR,10_C10_33,2018,2433.0
V11110,HR,10_C10_33,2019,2480.0
V11110,HU,10_C10_33,2005,5635.0
V11110,HU,10_C10_33,2006,5632.0
V11110,HU,10_C10_33,2007,5500.0
V11110,HU,10_C10_33,2008,5870.0
V11110,HU,10_C10_33,2009,5279.0
V11110,HU,10_C10_33,2010,5111.0
V11110,HU,10_C10_33,2011,5277.0
V11110,HU,10_C10_33,2012,5226.0
V11110,HU,10_C10_33,2013,5046.0
V11110,HU,10_C10_33,2014,5150.0
V11110,HU,10_C10_33,2015,5319.0
V11110,HU,10_C10_33,2016,5387.0
V11110,HU,10_C10_33,2017,5377.0
V11110,HU,10_C10_33,2018,5346.0
V11110,HU,10_C10_33,2019,5312.0
V11110,IE,10_C10_33,2005,578.0
V11110,IE,10_C10_33,2006,680.0
V11110,IE,10_C10_33,2007,743.0
V11110,IE,10_C10_33,2008,1676.0
V11110,IE,10_C10_33,2009,1489.0
V11110,IE,10_C10_33,2010,1126.0
V11110,IE,10_C10_33,2011,1153.0
V11110,IE,10_C10_33,2012,1223.0
V11110,IE,10_C10_33,2013,1220.0
V11110,IE,10_C10_33,2014,1349.0
V11110,IE,10_C10_33,2015,906.0
V11110,IE,10_C10_33,2016,907.0
V11110,IE,10_C10_33,2017,943.0
V11110,IE,10_C10_33,2019,805.0
V11110,IS,10_C10_33,2015,224.0
V11110,IS,10_C10_33,2016,232.0
V11110,IS,10_C10_33,2017,238.0
V11110,IS,10_C10_33,2018,239.0
V11110,IS,10_C10_33,2019,225.0
V11110,IT,10_C10_33,2005,40776.0
V11110,IT,10_C10_33,2006,42460.0
V11110,IT,10_C10_33,2007,42315.0
V11110,IT,10_C10_33,2008,61523.0
V11110,IT,10_C10_33,2009,57051.0
V11110,IT,10_C10_33,2010,54684.0
V11110,IT,10_C10_33,2011,53560.0
V11110,IT,10_C10_33,2012,51511.0
V11110,IT,10_C10_33,2013,49921.0
V11110,IT,10_C10_33,2014,48879.0
V11110,IT,10_C10_33,2015,48496.0
V11110,IT,10_C10_33,2016,49449.0
V11110,IT,10_C10_33,2017,48434.0
V11110,IT,10_C10_33,2018,48861.0
V11110,IT,10_C10_33,2019,48213.0
V11110,LT,10_C10_33,2005,2323.0
V11110,LT,10_C10_33,2006,2398.0
V11110,LT,10_C10_33,2007,2339.0
V11110,LT,10_C10_33,2008,2304.0
V11110,LT,10_C10_33,2009,2001.0
V11110,LT,10_C10_33,2010,1846.0
V11110,LT,10_C10_33,2011,1847.0
V11110,LT,10_C10_33,2012,1893.0
V11110,LT,10_C10_33,2013,1933.0
V11110,LT,10_C10_33,2014,2013.0
V11110,LT,10_C10_33,2015,2025.0
V11110,LT,10_C10_33,2016,2004.0
V11110,LT,10_C10_33,2017,1999.0
V11110,LT,10_C10_33,2018,1942.0
V11110,LT,10_C10_33,2019,1962.0
V11110,LU,10_C10_33,2005,175.0
V11110,LU,10_C10_33,2006,185.0
V11110,LU,10_C10_33,2007,190.0
V11110,LU,10_C10_33,2008,220.0
V11110,LU,10_C10_33,2009,228.0
V11110,LU,10_C10_33,2010,218.0
V11110,LU,10_C10_33,2011,211.0
V11110,LU,10_C10_33,2012,214.0
V11110,LU,10_C10_33,2013,208.0
V11110,LU,10_C10_33,2014,204.0
V11110,LU,10_C10_33,2015,206.0
V11110,LU,10_C10_33,2016,206.0
V11110,LU,10_C10_33,2017,204.0
V11110,LU,10_C10_33,2018,209.0
V11110,LU,10_C10_33,2019,207.0
V11110,LV,10_C10_33,2005,1645.0
V11110,LV,10_C10_33,2006,1717.0
V11110,LV,10_C10_33,2007,1582.0
V11110,LV,10_C10_33,2008,1633.0
